Date,Time,Open,High,Low,Close,Volume
2013.04.19,00:00,98.202,99.676,98.098,99.475,67956
2013.04.21,00:00,99.806,99.879,99.719,99.805,5588
2013.04.22,00:00,99.807,99.878,98.975,99.188,70861
2013.04.23,00:00,99.191,99.703,98.474,99.648,80001
2013.04.24,00:00,99.641,99.752,99.180,99.421,64316
2013.04.25,00:00,99.420,99.549,98.976,99.331,63797
2013.04.26,00:00,99.331,99.373,97.549,98.011,76678
2013.04.28,00:00,97.936,97.995,97.672,97.854,5030
2013.04.29,00:00,97.855,98.191,97.342,97.875,54297
2013.04.30,00:00,97.874,98.116,96.998,97.264,61812
2013.05.01,00:00,97.261,97.668,97.013,97.131,53999
2013.05.02,00:00,97.129,98.385,97.088,97.934,59651
2013.05.03,00:00,97.936,99.260,97.927,98.971,46661
2013.05.05,00:00,99.163,99.197,99.083,99.111,2943
2013.05.06,00:00,99.110,99.445,99.051,99.359,37783
2013.05.07,00:00,99.357,99.375,98.632,98.782,55466
2013.05.08,00:00,98.779,99.141,98.573,98.874,51354
2013.05.09,00:00,98.875,100.843,98.639,100.816,65101
2013.05.10,00:00,100.818,101.974,100.724,101.584,66640
2013.05.12,00:00,101.875,102.143,101.732,101.932,6843
2013.05.13,00:00,101.933,102.037,101.507,101.671,53953
2013.05.14,00:00,101.669,102.425,101.250,102.184,63984
2013.05.15,00:00,102.182,102.756,101.844,102.235,64543
2013.05.16,00:00,102.231,102.676,101.823,102.128,64870
2013.05.17,00:00,102.123,103.298,102.101,103.221,56304
2013.05.19,00:00,102.740,102.930,101.991,102.721,9409
2013.05.20,00:00,102.716,102.895,102.067,102.148,53906
2013.05.21,00:00,102.148,102.877,102.144,102.424,56091
2013.05.22,00:00,102.424,103.726,102.341,103.175,74547
2013.05.23,00:00,103.175,103.563,100.823,102.413,102471
2013.05.24,00:00,102.418,102.577,100.655,101.281,83217
2013.05.26,00:00,101.013,101.291,100.951,101.093,6262
2013.05.27,00:00,101.091,101.231,100.736,101.108,45232
2013.05.28,00:00,101.109,102.511,101.105,102.511,75146
2013.05.29,00:00,102.510,102.515,100.705,100.938,82985
2013.05.30,00:00,100.941,101.794,100.459,101.101,89213
2013.05.31,00:00,101.103,101.274,100.213,100.471,78611
2013.06.02,00:00,100.412,100.631,100.377,100.480,5158
2013.06.03,00:00,100.482,100.714,98.853,99.728,78685
2013.06.04,00:00,99.727,100.408,99.324,100.264,75844
2013.06.05,00:00,100.264,100.453,98.853,99.008,85716
2013.06.06,00:00,99.006,99.459,95.889,97.352,96158
2013.06.07,00:00,97.357,97.777,94.981,97.526,110983
2013.06.09,00:00,97.832,98.418,97.720,98.355,7895
2013.06.10,00:00,98.351,99.275,97.700,98.894,78709
2013.06.11,00:00,98.898,98.972,95.584,96.251,106079
2013.06.12,00:00,96.248,97.011,95.129,95.477,89557
2013.06.13,00:00,95.476,95.795,93.779,95.571,109799
2013.06.14,00:00,95.569,95.570,93.976,94.081,89347
2013.06.16,00:00,94.163,94.422,94.098,94.325,3834
2013.06.17,00:00,94.324,95.207,94.225,94.561,70094
2013.06.18,00:00,94.563,95.758,94.526,95.577,71194
2013.06.19,00:00,95.578,97.021,94.825,96.573,82181
2013.06.20,00:00,96.571,98.276,96.194,97.002,108100
2013.06.21,00:00,97.005,98.125,96.906,97.876,80084
2013.06.23,00:00,97.899,98.494,97.874,98.380,8276
2013.06.24,00:00,98.380,98.692,97.211,97.614,92738
2013.06.25,00:00,97.615,98.226,96.951,98.152,83663
2013.06.26,00:00,98.154,98.161,97.231,97.633,78049
2013.06.27,00:00,97.632,98.602,97.556,98.493,69240
2013.06.28,00:00,98.492,99.441,98.452,99.121,68321
2013.06.30,00:00,99.219,99.531,99.185,99.441,4009
2013.07.01,00:00,99.438,99.858,99.168,99.609,57007
2013.07.02,00:00,99.611,100.847,99.501,100.752,66724
2013.07.03,00:00,100.752,100.815,99.248,99.803,77985
2013.07.04,00:00,99.801,100.323,99.485,100.237,69019
2013.07.05,00:00,100.238,101.213,99.881,101.170,62582
2013.07.07,00:00,101.251,101.524,101.202,101.484,4419
2013.07.08,00:00,101.484,101.484,100.760,100.933,56536
2013.07.09,00:00,100.931,101.291,100.819,101.172,65685
2013.07.10,00:00,101.171,101.183,98.214,99.001,89079
2013.07.11,00:00,99.001,99.616,98.261,98.821,93402
2013.07.12,00:00,98.820,99.685,98.667,99.171,61557
2013.07.14,00:00,99.347,99.381,99.147,99.191,3916
2013.07.15,00:00,99.190,100.475,99.063,99.944,58123
2013.07.16,00:00,99.943,100.021,98.882,99.107,67925
2013.07.17,00:00,99.108,99.938,99.032,99.567,68235
2013.07.18,00:00,99.571,100.646,99.454,100.553,71954
2013.07.19,00:00,100.556,100.856,99.801,100.611,65686
2013.07.21,00:00,100.452,100.611,100.157,100.369,8134
2013.07.22,00:00,100.371,100.371,99.216,99.317,68384
2013.07.23,00:00,99.319,100.172,99.133,99.503,63486
2013.07.24,00:00,99.504,100.445,99.412,100.392,69676
2013.07.25,00:00,100.394,100.411,98.873,99.245,70692
2013.07.26,00:00,99.247,99.353,97.951,98.251,64994
2013.07.28,00:00,98.059,98.332,97.763,97.954,6486
2013.07.29,00:00,97.958,98.193,97.625,98.033,66119
2013.07.30,00:00,98.039,98.454,97.751,98.002,63197
2013.07.31,00:00,98.004,98.541,97.575,97.836,77779
2013.08.01,00:00,97.837,99.562,97.646,99.416,67774
2013.08.02,00:00,99.421,99.941,98.652,98.931,62568
2013.08.04,00:00,98.892,99.041,98.859,98.923,4518
2013.08.05,00:00,98.921,99.142,98.183,98.238,56937
2013.08.06,00:00,98.238,98.576,97.090,97.335,69692
2013.08.07,00:00,97.337,97.521,96.312,96.556,74110
2013.08.08,00:00,96.556,96.927,95.799,96.753,73442
2013.08.09,00:00,96.751,96.961,96.119,96.191,56080
2013.08.11,00:00,96.298,96.391,95.914,96.048,4726
2013.08.12,00:00,96.046,97.298,95.973,97.184,57286
2013.08.13,00:00,97.184,98.333,97.134,98.126,61931
2013.08.14,00:00,98.124,98.418,97.756,97.773,59614
2013.08.15,00:00,97.773,98.642,97.039,97.065,75969
2013.08.16,00:00,97.065,97.765,97.048,97.511,56610
2013.08.18,00:00,97.607,97.744,97.498,97.666,3438
2013.08.19,00:00,97.667,98.117,97.350,97.598,59637
2013.08.20,00:00,97.597,97.854,96.903,97.314,66432
2013.08.21,00:00,97.314,97.974,97.113,97.795,69226
2013.08.22,00:00,97.796,98.915,97.746,98.864,66916
2013.08.23,00:00,98.866,99.141,98.380,98.676,55663
2013.08.25,00:00,98.548,98.811,98.546,98.711,4457
2013.08.26,00:00,98.717,98.834,98.184,98.268,45858
2013.08.27,00:00,98.269,98.379,96.808,96.876,68346
2013.08.28,00:00,96.880,97.831,96.869,97.733,63191
2013.08.29,00:00,97.735,98.513,97.441,98.305,62336
2013.08.30,00:00,98.301,98.468,97.876,98.130,55514
2013.09.01,00:00,98.426,98.437,98.267,98.377,4405
2013.09.02,00:00,98.379,99.663,98.345,99.564,54864
2013.09.03,00:00,99.560,99.853,99.159,99.547,67717
2013.09.04,00:00,99.545,99.814,99.313,99.724,61793
2013.09.05,00:00,99.725,100.216,99.559,100.109,65469
2013.09.06,00:00,100.107,100.118,98.534,99.091,64393
2013.09.08,00:00,99.701,100.096,99.571,100.000,7463
2013.09.09,00:00,100.001,100.048,99.326,99.710,60255
2013.09.10,00:00,99.711,100.455,99.465,100.290,61149
2013.09.11,00:00,100.290,100.601,99.702,99.785,62078
2013.09.12,00:00,99.783,99.891,99.004,99.564,63946
2013.09.13,00:00,99.561,99.969,99.185,99.354,53163
2013.09.15,00:00,98.682,99.074,98.443,98.996,9214
2013.09.16,00:00,98.995,99.174,98.636,99.088,45441
2013.09.17,00:00,99.082,99.373,99.035,99.142,47051
2013.09.18,00:00,99.140,99.326,97.751,98.173,65480
2013.09.19,00:00,98.173,99.612,97.975,99.388,67446
2013.09.20,00:00,99.388,99.659,99.165,99.284,47825
2013.09.22,00:00,99.239,99.351,99.193,99.285,3724
2013.09.23,00:00,99.285,99.287,98.640,98.731,41600
2013.09.24,00:00,98.729,99.165,98.468,98.716,49901
2013.09.25,00:00,98.720,98.806,98.376,98.422,49478
2013.09.26,00:00,98.423,99.125,98.260,98.909,58178
2013.09.27,00:00,98.905,98.975,98.087,98.231,49316
2013.09.29,00:00,97.657,97.921,97.645,97.800,6656
2013.09.30,00:00,97.802,98.482,97.490,98.367,60200
2013.10.01,00:00,98.369,98.719,97.649,97.935,63684
2013.10.02,00:00,97.933,98.076,97.135,97.346,63456
2013.10.03,00:00,97.344,97.863,96.921,97.245,62679
2013.10.04,00:00,97.243,97.475,96.945,97.451,52389
2013.10.06,00:00,97.202,97.323,97.133,97.270,4376
2013.10.07,00:00,97.271,97.271,96.557,96.686,52216
2013.10.08,00:00,96.686,97.241,96.656,96.911,55230
2013.10.09,00:00,96.909,97.633,96.909,97.495,59905
2013.10.10,00:00,97.495,98.321,97.461,98.224,60439
2013.10.11,00:00,98.229,98.584,98.184,98.551,49833
2013.10.13,00:00,98.233,98.341,98.121,98.314,4613
2013.10.14,00:00,98.316,98.696,98.088,98.624,33086
2013.10.15,00:00,98.621,98.693,97.984,98.566,57487
2013.10.16,00:00,98.563,98.972,98.240,98.950,60181
2013.10.17,00:00,98.952,98.995,97.731,97.994,57938
2013.10.18,00:00,97.992,98.147,97.549,97.718,42072
2013.10.20,00:00,97.854,97.951,97.761,97.948,3859
2013.10.21,00:00,97.948,98.233,97.899,98.191,40255
2013.10.22,00:00,98.191,98.474,97.865,98.129,45525
2013.10.23,00:00,98.131,98.184,97.150,97.420,57935
2013.10.24,00:00,97.421,97.608,97.163,97.385,51134
2013.10.25,00:00,97.385,97.483,96.932,97.391,46448
2013.10.27,00:00,97.724,97.738,97.452,97.589,3935
2013.10.28,00:00,97.591,97.780,97.436,97.621,38686
2013.10.29,00:00,97.618,98.271,97.451,98.186,51028
2013.10.30,00:00,98.184,98.670,98.044,98.462,51175
2013.10.31,00:00,98.465,98.499,98.080,98.324,54204
2013.11.01,00:00,98.324,98.842,97.797,98.658,48797
2013.11.03,00:00,98.813,98.813,98.639,98.701,3164
2013.11.04,00:00,98.702,98.835,98.528,98.627,34542
2013.11.05,00:00,98.627,98.636,98.160,98.465,46408
2013.11.06,00:00,98.463,98.745,98.399,98.651,44031
2013.11.07,00:00,98.648,99.371,97.616,98.157,57891
2013.11.08,00:00,98.155,99.215,97.969,99.041,50888
2013.11.10,00:00,99.210,99.220,99.112,99.198,3476
2013.11.11,00:00,99.201,99.291,98.916,99.150,35639
2013.11.12,00:00,99.151,99.791,99.142,99.561,56139
2013.11.13,00:00,99.562,99.651,99.093,99.231,52324
2013.11.14,00:00,99.229,100.251,99.126,100.210,59632
2013.11.15,00:00,100.211,100.423,99.930,100.159,45904
2013.11.17,00:00,100.258,100.382,100.195,100.345,2836
2013.11.18,00:00,100.342,100.342,99.781,99.855,49627
2013.11.19,00:00,99.858,100.246,99.562,100.163,52472
2013.11.20,00:00,100.161,100.245,99.781,100.238,55014
2013.11.21,00:00,100.234,101.344,100.163,101.283,60605
2013.11.22,00:00,101.283,101.344,100.947,101.227,47463
2013.11.24,00:00,101.274,101.313,101.203,101.255,2481
2013.11.25,00:00,101.253,101.908,101.130,101.373,52056
2013.11.26,00:00,101.373,101.642,101.139,101.239,47877
2013.11.27,00:00,101.240,102.271,101.234,102.193,51538
2013.11.28,00:00,102.190,102.363,101.926,102.288,46700
2013.11.29,00:00,102.288,102.603,102.108,102.388,48632
2013.12.01,00:00,102.488,102.584,102.434,102.486,2563
2013.12.02,00:00,102.483,103.121,102.217,102.927,49737
2013.12.03,00:00,102.929,103.371,101.969,102.311,63721
2013.12.04,00:00,102.311,102.827,101.810,102.376,72133
2013.12.05,00:00,102.374,102.432,101.617,101.721,72861
2013.12.06,00:00,101.719,102.954,101.694,102.876,61032
2013.12.08,00:00,103.009,103.215,102.921,103.125,4650
2013.12.09,00:00,103.123,103.335,102.881,103.253,54473
2013.12.10,00:00,103.252,103.383,102.567,102.788,57889
2013.12.11,00:00,102.790,102.931,102.150,102.524,60265
2013.12.12,00:00,102.521,103.647,102.458,103.570,64067
2013.12.13,00:00,103.570,103.912,102.982,103.211,57614
2013.12.15,00:00,103.265,103.281,103.103,103.258,2682
2013.12.16,00:00,103.257,103.257,102.634,103.028,52873
2013.12.17,00:00,103.026,103.099,102.493,102.627,48116
2013.12.18,00:00,102.627,104.354,102.627,104.201,67495
2013.12.19,00:00,104.203,104.338,103.770,104.285,57766
2013.12.20,00:00,104.285,104.627,103.850,104.046,52866
2013.12.22,00:00,103.991,104.057,103.975,104.024,2119
2013.12.23,00:00,104.023,104.222,103.765,104.168,35805
2013.12.24,00:00,104.170,104.401,104.134,104.251,30474
2013.12.26,00:00,104.776,104.920,104.677,104.899,18530
2013.12.27,00:00,104.902,105.174,104.640,105.141,47887
2013.12.29,00:00,105.190,105.355,105.156,105.293,3170
2013.12.30,00:00,105.290,105.404,104.900,104.901,42033
2013.12.31,00:00,104.898,105.314,104.854,105.295,31389
2014.01.01,00:00,105.232,105.394,105.224,105.322,1026
2014.01.02,00:00,105.322,105.433,104.538,104.833,47528
2014.01.03,00:00,104.827,104.876,104.065,104.811,49250
2014.01.05,00:00,104.816,104.924,104.800,104.905,2584
2014.01.06,00:00,104.906,104.941,103.902,104.213,60832
2014.01.07,00:00,104.213,104.726,104.171,104.708,58178
2014.01.08,00:00,104.706,105.115,104.653,104.833,61638
2014.01.09,00:00,104.834,105.051,104.571,104.825,52393
2014.01.10,00:00,104.824,105.331,103.821,104.161,50716
2014.01.12,00:00,103.965,104.124,103.930,103.931,2664
2014.01.13,00:00,103.933,104.023,102.846,103.103,62165
2014.01.14,00:00,103.103,104.282,103.011,104.181,62197
2014.01.15,00:00,104.180,104.686,104.081,104.584,55029
2014.01.16,00:00,104.581,104.913,104.142,104.284,52285
2014.01.17,00:00,104.283,104.465,104.186,104.271,46423
2014.01.19,00:00,104.186,104.311,104.186,104.236,2510
2014.01.20,00:00,104.241,104.261,103.854,104.239,39002
2014.01.21,00:00,104.239,104.741,104.017,104.214,53559
2014.01.22,00:00,104.216,104.683,103.961,104.645,56109
2014.01.23,00:00,104.643,104.832,102.965,103.381,75569
2014.01.24,00:00,103.378,103.575,101.991,102.331,82840
2014.01.26,00:00,102.217,102.220,101.750,102.100,5187
2014.01.27,00:00,102.098,102.921,102.053,102.661,78573
2014.01.28,00:00,102.657,103.434,102.517,103.233,65283
2014.01.29,00:00,103.236,103.356,101.834,102.276,80553
2014.01.30,00:00,102.276,102.882,102.079,102.724,69659
2014.01.31,00:00,102.726,102.924,101.946,101.981,72138
2014.02.02,00:00,101.991,102.232,101.949,102.231,2951
2014.02.03,00:00,102.232,102.401,100.767,101.173,78522
2014.02.04,00:00,101.172,101.756,100.746,101.683,84452
2014.02.05,00:00,101.683,101.685,100.794,101.460,79686
2014.02.06,00:00,101.462,102.164,101.233,102.033,60719
2014.02.07,00:00,102.036,102.571,101.435,102.331,61545
2014.02.09,00:00,102.510,102.634,102.434,102.498,3032
2014.02.10,00:00,102.495,102.521,101.984,102.129,47971
2014.02.11,00:00,102.131,102.694,102.067,102.521,49277
2014.02.12,00:00,102.519,102.640,102.214,102.457,51274
2014.02.13,00:00,102.458,102.523,101.677,102.168,59340
2014.02.14,00:00,102.170,102.399,101.560,101.796,53676
2014.02.16,00:00,101.620,101.809,101.528,101.530,2845
2014.02.17,00:00,101.531,102.125,101.377,102.071,37982
2014.02.18,00:00,102.066,102.732,101.750,102.304,57967
2014.02.19,00:00,102.303,102.458,101.842,102.301,53588
2014.02.20,00:00,102.301,102.410,101.661,102.311,60426
2014.02.21,00:00,102.312,102.820,102.311,102.481,47845
2014.02.23,00:00,102.461,102.581,102.440,102.528,1614
2014.02.24,00:00,102.531,102.672,102.156,102.500,50066
2014.02.25,00:00,102.500,102.618,101.997,102.146,52857
2014.02.26,00:00,102.145,102.602,102.094,102.292,56930
2014.02.27,00:00,102.294,102.435,101.715,102.107,64396
2014.02.28,00:00,102.107,102.285,101.545,101.731,62508
2014.03.02,00:00,101.475,101.654,101.247,101.328,3667
2014.03.03,00:00,101.332,101.556,101.192,101.408,44579
2014.03.04,00:00,101.407,102.278,101.407,102.204,43621
2014.03.05,00:00,102.204,102.541,102.108,102.353,36920
2014.03.06,00:00,102.354,103.159,102.320,103.051,41582
2014.03.07,00:00,103.050,103.752,102.833,103.241,38943
2014.03.09,00:00,103.018,103.253,103.015,103.169,2521
2014.03.10,00:00,103.169,103.396,102.926,103.250,35002
2014.03.11,00:00,103.249,103.416,102.773,102.842,37736
2014.03.12,00:00,102.844,103.091,102.541,102.814,40858
2014.03.13,00:00,102.814,102.854,101.534,101.768,55390
2014.03.14,00:00,101.768,101.845,101.200,101.316,52321
2014.03.16,00:00,101.260,101.430,101.258,101.352,2191
2014.03.17,00:00,101.349,101.906,101.334,101.891,42585
2014.03.18,00:00,101.892,101.933,101.269,101.467,45294
2014.03.19,00:00,101.465,102.673,101.290,102.426,46357
2014.03.20,00:00,102.427,102.539,102.203,102.394,46427
2014.03.21,00:00,102.393,102.395,102.009,102.237,30572
2014.03.23,00:00,102.135,102.279,102.093,102.261,1653
2014.03.24,00:00,102.262,102.639,102.121,102.235,40909
2014.03.25,00:00,102.233,102.480,102.086,102.290,39860
2014.03.26,00:00,102.289,102.459,101.851,101.908,38764
2014.03.27,00:00,101.907,102.423,101.712,102.154,47471
2014.03.28,00:00,102.154,102.970,102.025,102.808,35669
2014.03.30,00:00,102.932,102.948,102.843,102.890,2095
2014.03.31,00:00,102.890,103.431,102.787,103.207,39883
2014.04.01,00:00,103.209,103.701,103.081,103.635,35494
2014.04.02,00:00,103.635,103.926,103.578,103.862,35230
2014.04.03,00:00,103.862,104.104,103.804,103.890,34993
2014.04.04,00:00,103.889,104.120,103.190,103.246,38950
2014.04.06,00:00,103.266,103.381,103.254,103.312,1442
2014.04.07,00:00,103.311,103.327,102.985,103.061,34448
2014.04.08,00:00,103.061,103.063,101.541,101.946,55216
2014.04.09,00:00,101.944,102.150,101.713,102.117,40891
2014.04.10,00:00,102.117,102.126,101.321,101.386,47005
2014.04.11,00:00,101.381,101.855,101.316,101.563,48457
2014.04.13,00:00,101.614,101.624,101.418,101.440,2226
2014.04.14,00:00,101.439,102.003,101.408,101.906,38502
2014.04.15,00:00,101.906,101.985,101.493,101.869,46209
2014.04.16,00:00,101.871,102.356,101.862,102.203,39791
2014.04.17,00:00,102.205,102.457,101.857,102.447,33157
2014.04.18,00:00,102.447,102.560,102.354,102.386,9270
2014.04.20,00:00,102.425,102.616,102.384,102.550,1498
2014.04.21,00:00,102.551,102.698,102.492,102.674,16814
2014.04.22,00:00,102.672,102.715,102.405,102.620,28343
2014.04.23,00:00,102.620,102.683,102.158,102.485,31803
2014.04.24,00:00,102.485,102.636,102.079,102.299,36450
2014.04.25,00:00,102.296,102.488,101.953,102.144,31669
2014.04.27,00:00,102.174,102.187,102.094,102.099,1294
2014.04.28,00:00,102.095,102.616,102.038,102.516,33705
2014.04.29,00:00,102.517,102.773,102.468,102.557,26102
2014.04.30,00:00,102.556,102.643,102.022,102.220,38257
2014.05.01,00:00,102.219,102.359,102.122,102.270,23104
2014.05.02,00:00,102.270,103.011,102.124,102.160,35861
2014.05.04,00:00,102.121,102.252,102.116,102.200,993
2014.05.05,00:00,102.199,102.217,101.855,102.131,23315
2014.05.06,00:00,102.131,102.145,101.490,101.717,31843
2014.05.07,00:00,101.716,101.998,101.423,101.863,39979
2014.05.08,00:00,101.862,101.948,101.452,101.582,40187
2014.05.09,00:00,101.582,101.844,101.539,101.763,32223
2014.05.11,00:00,101.841,101.912,101.775,101.874,1607
2014.05.12,00:00,101.873,102.215,101.841,102.178,27556
2014.05.13,00:00,102.177,102.355,102.053,102.226,33922
2014.05.14,00:00,102.226,102.226,101.711,101.772,33215
2014.05.15,00:00,101.771,102.106,101.305,101.478,44549
2014.05.16,00:00,101.477,101.663,101.353,101.468,34673
2014.05.18,00:00,101.502,101.558,101.472,101.533,1331
2014.05.19,00:00,101.532,101.589,101.093,101.461,35567
2014.05.20,00:00,101.460,101.590,101.180,101.260,33955
2014.05.21,00:00,101.261,101.608,100.815,101.426,43544
2014.05.22,00:00,101.425,101.807,101.349,101.769,35323
2014.05.23,00:00,101.774,101.997,101.584,101.923,28882
2014.05.25,00:00,101.912,101.990,101.902,101.968,886
2014.05.26,00:00,101.968,102.041,101.832,101.904,14285
2014.05.27,00:00,101.904,102.131,101.716,101.977,31771
2014.05.28,00:00,101.977,102.022,101.628,101.710,32229
2014.05.29,00:00,101.711,101.783,101.420,101.720,34411
2014.05.30,00:00,101.719,101.836,101.486,101.713,31113
2014.06.01,00:00,101.842,101.881,101.745,101.878,1385
2014.06.02,00:00,101.877,102.474,101.856,102.434,35280
2014.06.03,00:00,102.430,102.581,102.262,102.555,33877
2014.06.04,00:00,102.552,102.787,102.430,102.667,37936
2014.06.05,00:00,102.667,102.725,102.329,102.416,45281
2014.06.06,00:00,102.416,102.602,102.105,102.435,38032
2014.06.08,00:00,102.482,102.639,102.472,102.621,1949
2014.06.09,00:00,102.621,102.636,102.367,102.478,28150
2014.06.10,00:00,102.480,102.496,102.206,102.301,36187
2014.06.11,00:00,102.304,102.383,101.853,101.992,36659
2014.06.12,00:00,101.991,102.133,101.597,101.707,40564
2014.06.13,00:00,101.710,102.130,101.709,102.008,36706
2014.06.15,00:00,102.062,102.068,101.935,101.965,1961
2014.06.16,00:00,101.965,101.968,101.713,101.873,31384
2014.06.17,00:00,101.875,102.233,101.860,102.168,36176
2014.06.18,00:00,102.169,102.320,101.872,101.902,35462
2014.06.19,00:00,101.903,101.992,101.730,101.908,31650
2014.06.20,00:00,101.908,102.186,101.806,102.040,24327
2014.06.22,00:00,102.074,102.102,102.052,102.079,1271
2014.06.23,00:00,102.077,102.127,101.808,101.874,25460
2014.06.24,00:00,101.875,102.159,101.810,101.912,25602
2014.06.25,00:00,101.911,101.944,101.617,101.813,25143
2014.06.26,00:00,101.815,101.824,101.480,101.634,27701
2014.06.27,00:00,101.634,101.639,101.306,101.352,27805
2014.06.29,00:00,101.366,101.463,101.366,101.425,970
2014.06.30,00:00,101.426,101.457,101.228,101.300,22470
2014.07.01,00:00,101.299,101.583,101.285,101.544,30904
2014.07.02,00:00,101.547,101.836,101.402,101.823,36104
2014.07.03,00:00,101.824,102.257,101.773,102.195,36202
2014.07.04,00:00,102.193,102.206,101.963,102.021,20473
2014.07.06,00:00,102.045,102.129,102.034,102.109,2319
2014.07.07,00:00,102.110,102.192,101.777,101.811,32183
2014.07.08,00:00,101.810,101.851,101.456,101.458,32845
2014.07.09,00:00,101.460,101.850,101.437,101.520,34994
2014.07.10,00:00,101.520,101.561,101.057,101.292,42560
2014.07.11,00:00,101.293,101.378,101.202,101.229,32256
2014.07.13,00:00,101.371,101.399,101.323,101.356,1926
2014.07.14,00:00,101.355,101.614,101.329,101.525,28613
2014.07.15,00:00,101.526,101.739,101.426,101.658,37742
2014.07.16,00:00,101.662,101.783,101.608,101.635,33105
2014.07.17,00:00,101.635,101.652,101.078,101.218,43570
2014.07.18,00:00,101.217,101.439,101.168,101.301,35067
2014.07.20,00:00,101.319,101.367,101.318,101.346,1699
2014.07.21,00:00,101.347,101.425,101.188,101.423,25505
2014.07.22,00:00,101.422,101.594,101.325,101.477,27439
2014.07.23,00:00,101.477,101.548,101.307,101.512,23406
2014.07.24,00:00,101.513,101.849,101.407,101.757,27235
2014.07.25,00:00,101.757,101.929,101.707,101.802,27729
2014.07.27,00:00,101.771,101.812,101.744,101.744,2362
2014.07.28,00:00,101.744,101.897,101.740,101.820,32871
2014.07.29,00:00,101.821,102.151,101.818,102.065,42506
2014.07.30,00:00,102.064,103.077,102.028,102.839,59300
2014.07.31,00:00,102.838,102.997,102.715,102.765,50093
2014.08.01,00:00,102.764,103.007,102.327,102.600,55482
2014.08.03,00:00,102.540,102.611,102.503,102.562,2513
2014.08.04,00:00,102.561,102.720,102.397,102.538,36579
2014.08.05,00:00,102.538,102.916,102.453,102.586,39507
2014.08.06,00:00,102.586,102.614,101.772,102.135,43048
2014.08.07,00:00,102.134,102.451,101.989,102.123,42356
2014.08.08,00:00,102.124,102.128,101.502,101.999,53314
2014.08.10,00:00,102.166,102.166,102.075,102.148,1818
2014.08.11,00:00,102.147,102.254,102.014,102.213,25541
2014.08.12,00:00,102.213,102.354,102.083,102.277,29873
2014.08.13,00:00,102.276,102.535,102.215,102.409,31379
2014.08.14,00:00,102.408,102.646,102.301,102.502,30103
2014.08.15,00:00,102.502,102.708,102.130,102.336,36849
2014.08.17,00:00,102.315,102.418,102.300,102.407,1626
2014.08.18,00:00,102.406,102.628,102.239,102.618,25253
2014.08.19,00:00,102.619,102.957,102.512,102.935,28318
2014.08.20,00:00,102.937,103.839,102.896,103.698,41113
2014.08.21,00:00,103.698,103.951,103.591,103.845,34408
2014.08.22,00:00,103.847,104.185,103.492,103.899,38517
2014.08.24,00:00,104.256,104.265,104.141,104.197,3489
2014.08.25,00:00,104.191,104.252,103.854,104.063,28950
2014.08.26,00:00,104.063,104.163,103.741,104.085,33619
2014.08.27,00:00,104.084,104.152,103.772,103.868,33996
2014.08.28,00:00,103.868,103.876,103.546,103.711,37942
2014.08.29,00:00,103.711,104.098,103.675,104.066,32396
2014.08.31,00:00,104.163,104.203,104.115,104.157,1778
2014.09.01,00:00,104.158,104.361,104.092,104.345,19419
2014.09.02,00:00,104.344,105.262,104.324,105.233,45272
2014.09.03,00:00,105.233,105.301,104.732,104.882,43326
2014.09.04,00:00,104.883,105.698,104.750,105.580,50801
2014.09.05,00:00,105.580,105.581,104.674,105.077,45720
2014.09.07,00:00,104.964,105.220,104.964,105.174,2840
2014.09.08,00:00,105.172,106.159,104.983,106.117,44233
2014.09.09,00:00,106.117,106.465,105.944,106.114,55188
2014.09.10,00:00,106.112,106.877,106.032,106.830,58068
2014.09.11,00:00,106.832,107.190,106.632,107.112,58506
2014.09.12,00:00,107.111,107.385,107.045,107.308,47140
2014.09.14,00:00,107.192,107.343,107.175,107.319,1764
2014.09.15,00:00,107.319,107.355,107.000,107.139,35938
2014.09.16,00:00,107.138,107.322,106.801,107.141,51158
2014.09.17,00:00,107.142,108.671,107.127,108.537,58852
2014.09.18,00:00,108.539,108.950,108.365,108.798,56123
2014.09.19,00:00,108.797,109.449,108.583,108.993,56435
2014.09.21,00:00,109.016,109.173,108.902,108.939,2454
2014.09.22,00:00,108.937,109.185,108.656,108.734,50504
2014.09.23,00:00,108.735,108.984,108.243,108.546,53455
2014.09.24,00:00,108.545,109.330,108.483,109.318,55084
2014.09.25,00:00,109.317,109.364,108.469,108.618,66330
2014.09.26,00:00,108.619,109.523,108.469,109.271,56418
2014.09.28,00:00,109.285,109.508,109.256,109.390,3924
2014.09.29,00:00,109.391,109.736,109.121,109.396,62565
2014.09.30,00:00,109.395,109.842,109.177,109.654,61157
2014.10.01,00:00,109.654,110.080,108.857,109.001,78784
2014.10.02,00:00,109.000,109.070,107.998,108.505,86896
2014.10.03,00:00,108.504,109.894,108.502,109.741,59237
2014.10.05,00:00,109.701,109.841,109.697,109.801,2458
2014.10.06,00:00,109.800,109.801,108.641,108.866,59440
2014.10.07,00:00,108.866,109.225,107.744,108.060,82265
2014.10.08,00:00,108.058,108.732,107.821,108.145,71148
2014.10.09,00:00,108.145,108.306,107.519,107.822,76337
2014.10.10,00:00,107.825,108.145,107.612,107.631,66122
2014.10.12,00:00,107.538,107.599,107.250,107.331,5108
2014.10.13,00:00,107.329,107.563,106.748,107.050,55635
2014.10.14,00:00,107.050,107.393,106.663,107.309,71500
2014.10.15,00:00,107.309,107.487,105.188,105.998,89654
